index,id,x,y,z,vx,vy,vz,mass,collision_radius,char_length,area_to_mass,bstar
105,50105,12033693.482993366,3930.9093798561044,37238.840796914425,7033.625932993,3.9309093798561756,37.23884079691422,0.03688904042568319,0.038821429088426625,0.07764285817685325,0.0899275808078107,0.0
106,50106,11993450.791053671,84337.72911739539,-2434.16979045045,6993.383241053741,84.33772911739405,-2.43416979045046,0.027563130476714395,0.03570691995895734,0.07141383991791468,0.1017776669176264,0.0
107,50107,11895123.031884627,7924.643458708502,49723.71723946663,6895.055481884585,7.924643458708598,49.72371723946616,0.025849153721201022,0.03788378861680189,0.07576757723360378,0.12219620681467008,0.0
108,50108,11974842.398671178,-74840.37229377971,-338317.99355765735,6974.774848670753,-74.8403722937787,-338.31799355765077,0.014317207908912336,0.03648096732506937,0.07296193465013874,0.20454763322306954,0.0
109,50109,12194382.968431097,-127283.39580634126,61951.440322722185,7194.315418431028,-127.28339580633953,61.951440322722185,0.004416321134478374,0.029938524372406395,0.05987704874481279,0.44618621159329197,0.0
110,50110,11542596.495818062,360959.1756980528,188928.59933111997,6542.528945817959,360.9591756980568,188.92859933111814,0.02347358404318817,0.06593214259482846,0.13186428518965693,0.40864397245170037,0.0
111,50111,11992613.005671848,2400.5261406969103,-15622.236018376863,6992.54545567216,2.400526140696898,-15.622236018377057,2.7178487144837313,0.2493285060051805,0.498657012010361,0.05078883296789843,0.0
112,50112,11953953.577060448,59161.048494257586,70083.92011853904,6953.886027060229,59.16104849425788,70.08392011853965,0.04321567444563468,0.03473158907525289,0.06946317815050577,0.06140838020852214,0.0
113,50113,12025114.852493826,-1365.337846315322,-67936.20673645604,7025.047302493984,-1.365337846315329,-67.9362067364554,0.08287345683569142,0.030014460081257074,0.06002892016251415,0.02389828878473046,0.0
114,50114,11982870.321151067,5216.671647576725,-54847.84001555815,6982.802771151446,5.2166716475766775,-54.8478400155579,0.023938287924758713,0.03532141692224942,0.07064283384449883,0.11466667157679407,0.0
115,50115,12006678.95245013,50285.614589664,-99831.88888089692,7006.611402450222,50.28561458966392,-99.83188888089543,0.7657297697431146,0.1615218319402404,0.3230436638804808,0.07550035284934013,0.0
116,50116,12294910.006523328,-87724.3682108081,170418.81455036605,7294.8424565233045,-87.72436821080687,170.4188145503652,0.013848308258712675,0.042445735559517146,0.08489147111903429,0.2864844934899411,0.0
117,50117,11863528.263388397,-195577.8472560244,-45464.432939693055,6863.460713388175,-195.57784725602002,-45.46443293969343,0.04041120965120343,0.0760064273643097,0.1520128547286194,0.31566005409187026,0.0
118,50118,12021162.338214193,-17896.27740175771,926.9073296748048,7021.094788214656,-17.89627740175758,0.9269073296748069,0.11549107925694774,0.04191787416776434,0.08383574833552868,0.03350072362523647,0.0
119,50119,12007934.943945825,-400.81868457781405,34043.19595221285,7007.8673939453965,-0.40081868457781294,34.043195952212116,0.04841672619685048,0.032369242307430594,0.06473848461486119,0.0475932384996537,0.0
120,50120,11817555.278737295,1688.466275537608,-165038.41019847602,6817.487728737507,1.6884662755375883,-165.03841019847525,0.027937910012108498,0.03349975748729256,0.06699951497458512,0.08835582987150241,0.0
